brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,HP,engine_size,n_cylinders
Bmw,X6 xDrive35i,2009,92008.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,12500.0,300.0,3.0,6.0
Ford,Mustang Base,1998,63900.0,Gasoline,150.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,10300.0,150.0,3.8,6.0
Toyota,Sequoia Limited,2012,150900.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,17500.0,381.0,5.7,8.0
Dodge,Challenger R/T Scat Pack,2019,43000.0,,–,Manual,Green,Black,,Yes,50000.0,,,
Land,Rover Range Rover 3.0L Supercharged,2018,38020.0,Gasoline,5.0 Liter,Automatic,White,Espresso,,,63998.0,,5.0,
Audi,Q8 55 Premium Plus,2021,14750.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Dual Clutch,Silver,Black,,Yes,61059.0,335.0,3.0,6.0
Subaru,WRX Base,2015,52500.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,,Yes,23000.0,268.0,2.0,4.0
Chevrolet,Suburban LT,2017,207571.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,21000.0,355.0,5.3,8.0
Infiniti,QX60 Pure,2020,39000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,,Yes,29900.0,295.0,3.5,6.0
Porsche,Cayman Base,2011,66000.0,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,,,28000.0,265.0,2.9,6.0
Infiniti,QX60 Base,2017,93500.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,16000.0,295.0,3.5,6.0
Bmw,M4 Base,2018,7200.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,64000.0,425.0,3.0,6.0
Maserati,MC20 MC20,2022,1220.0,Gasoline,"Nettuno 3L V-6 port/direct injection, DOHC, variable valve contr",Automatic,–,–,,,238900.0,,,
Land,Rover Defender SE,2023,8421.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,White,,Yes,90000.0,395.0,3.0,6.0
Bmw,M8 Base,2020,25520.0,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Brands Hatch Gray Metallic,Black,,,84900.0,,4.4,8.0
Tesla,Model Y Performance,2020,30554.0,,Electric,Automatic,Blue,Black,,,41999.0,,,
Volvo,C40 Recharge Pure Electric Twin Ultimate,2023,17000.0,,402.0HP Electric Motor Electric Fuel System,Automatic,Gray,Blue,,Yes,54900.0,402.0,,
Mercedes-Benz,SL-Class SL 550,2011,41314.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Red,White,At least 1 accident or damage reported,Yes,30999.0,382.0,5.5,8.0
Land,Rover Range Rover P525 HSE SWB,2020,49899.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Black,At least 1 accident or damage reported,Yes,64500.0,518.0,5.0,8.0
Ford,Escape XLT,2012,186268.0,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,Automatic,Blue,Black,,Yes,4500.0,240.0,3.0,6.0
Lexus,ES 350 Base,2016,51335.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,25995.0,268.0,3.5,6.0
Porsche,718 Boxster GTS,2019,10400.0,Gasoline,365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,99750.0,365.0,2.5,4.0
Mercedes-Benz,G-Class G 550,2020,20622.0,Gasoline,4.0 Liter Twin Turbo,Automatic,designo Diamond White Metallic,Black,,,142998.0,,4.0,
Ram,1500 Big Horn,2022,19376.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Bright White Clearcoat,Black,,Yes,45861.0,,5.7,8.0
Audi,R8 5.2 V10 performance,2020,12245.0,Gasoline,5.2L V10 40V PDI DOHC,Automatic,Daytona Gray Pearl Effect w/ Black Roof,Black / Express Red,,,187900.0,,5.2,10.0
Mitsubishi,Lancer Evolution IX,2006,77000.0,Gasoline,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,57000.0,286.0,2.0,4.0
Acura,TL Technology,2013,40000.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,,Yes,24000.0,280.0,3.5,6.0
Cadillac,CTS Luxury,2012,113000.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,10000.0,270.0,3.0,6.0
Chevrolet,Camaro 1SS,2022,7600.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,At least 1 accident or damage reported,Yes,46000.0,455.0,6.2,8.0
Toyota,Camry Hybrid LE,2022,20400.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,,White,Gray,,Yes,29900.0,208.0,2.5,4.0
Ford,Transit-350 XLT,2019,115000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,39000.0,310.0,3.5,6.0
Lexus,RX 450h Base,2012,239000.0,Hybrid,295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,Black,Black,,Yes,7000.0,295.0,3.5,6.0
Jaguar,F-TYPE V6 S,2014,62194.0,Gasoline,3.0 Liter SC ULEV,Automatic,Black,Black,,,32998.0,,3.0,
Jeep,Wrangler Sahara,2020,22138.0,Gasoline,3.6 Liter,Automatic,Black,Black,,,38598.0,,3.6,
Porsche,718 Boxster S,2017,48900.0,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Blue,Black,,Yes,62500.0,350.0,2.5,4.0
Audi,R8 5.2,2014,21800.0,Gasoline,525.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Black,,Yes,117000.0,525.0,5.2,10.0
Lincoln,MKZ Base,2016,68200.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,16750.0,300.0,3.7,6.0
Chevrolet,S-10 LS Crew Cab,2001,139000.0,Gasoline,190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Gray,,Yes,7000.0,190.0,4.3,6.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,76100.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,130000.0,416.0,4.0,8.0
Lexus,RX 350 RX 350 F SPORT Handling,2022,14330.0,Gasoline,3.5 Liter DOHC,Automatic,Black,Red,,,54998.0,,3.5,
Bmw,750 i xDrive,2019,41906.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,White,At least 1 accident or damage reported,Yes,45999.0,445.0,4.4,8.0
Chevrolet,Camaro 2SS,2016,164000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,,Yes,21500.0,455.0,6.2,8.0
Ford,Fusion Hybrid SE,2013,161933.0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic,Blue,Charcoal Black,,Yes,7945.0,,2.0,
Hyundai,Santa Cruz 2.5T Limited,2022,22829.0,Gasoline,2.5L I4 16V PDI DOHC Turbo,Automatic,Hampton Gray,Black,,,34580.0,,2.5,
Lexus,RX 350 F Sport,2023,5483.0,Gasoline,2.4L I4 16V PDI DOHC Turbo,Automatic,Ultra White,Black,,,59950.0,,2.4,
Land,Rover Range Rover Evoque S,2020,46891.0,Gasoline,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,31000.0,246.0,2.0,4.0
Chevrolet,Suburban LT,2019,72000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,39000.0,355.0,5.3,8.0
Porsche,718 Spyder Base,2020,3400.0,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Manual,White,Black,,Yes,129900.0,414.0,4.0,6.0
Chevrolet,Camaro 1LT,2021,18000.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,30000.0,335.0,3.6,6.0
Jeep,Gladiator Freedom,2021,30630.0,Gasoline,3.6 Liter,Automatic,Hydro Blue Pearlcoat,Black,,,39998.0,,3.6,
Toyota,Tacoma Double Cab,2007,24985.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Silver,,,33580.0,236.0,4.0,6.0
Gmc,Yukon Denali Ultimate,2023,9978.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Gold,,Yes,93999.0,420.0,6.2,8.0
Ford,Shelby GT350R Base,2018,18500.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,At least 1 accident or damage reported,Yes,77999.0,526.0,5.2,8.0
Cadillac,Escalade Premium Luxury Platinum,2021,72843.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,Sandstone Metallic,Dark Auburn,,Yes,79990.0,,6.2,8.0
Buick,LaCrosse Base,2017,67500.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,,Yes,20000.0,310.0,3.6,6.0
Tesla,Model X Long Range Plus,2020,43534.0,,534.0HP Electric Motor Electric Fuel System,Automatic,Black,Black,,Yes,65990.0,534.0,,
Mercedes-Benz,E-Class E 300 4MATIC,2017,36900.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Beige,,Yes,28500.0,241.0,2.0,4.0
Chevrolet,Tahoe LT,2017,61720.0,E85 Flex Fuel,5.3 Liter,Automatic,Silver,Jet Black,At least 1 accident or damage reported,,39998.0,,5.3,
Kia,Telluride EX,2022,35938.0,Gasoline,3.8L V6 24V GDI DOHC,Automatic,Glacial White Pearl,Black,,,43329.0,,3.8,6.0
Toyota,Tundra Hybrid Limited,2023,10748.0,Hybrid,3.4L V6 24V PDI DOHC Twin Turbo Hybrid,Automatic,Midnight Black Metallic,Black,,,63100.0,,3.4,6.0
Audi,S8 4.0T quattro,2023,4457.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,Mythos Black Metallic,Black,,,107900.0,,4.0,8.0
Nissan,Armada Platinum,2018,108206.0,Gasoline,5.6 Liter,Automatic,White,Charcoal,At least 1 accident or damage reported,,26498.0,,5.6,
Land,Rover Discovery HSE,2020,32705.0,Diesel,3.0 Liter,Automatic,Portofino Blue Metallic,Tan/Ebony/Ebony,,,46598.0,,3.0,
Kia,Telluride S,2020,74026.0,Gasoline,3.8L V6 24V GDI DOHC,Automatic,Sangria Red,Black,,,32913.0,,3.8,6.0
Lexus,GS 350 F Sport,2020,24651.0,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Ultra White,Black,,,45950.0,,3.5,6.0
Bmw,X6 xDrive40i,2022,13000.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Dual Clutch,Gray,Orange,,Yes,69000.0,335.0,3.0,6.0
Land,Rover Range Rover P400 SE SWB,2023,11700.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Dual Clutch,Gray,White,,Yes,133500.0,395.0,3.0,6.0
Chevrolet,Silverado 3500 High Country,2015,77500.0,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,Black,Brown,,Yes,54000.0,397.0,6.6,8.0
Maserati,Quattroporte Sport GT,2007,82000.0,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,At least 1 accident or damage reported,Yes,7999.0,394.0,4.2,8.0
Dodge,Viper GTC,2017,1389.0,Gasoline,645.0HP 8.4L 10 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,489995.0,645.0,8.4,10.0
Ford,Expedition Limited,2021,29830.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Magnetic Metallic,Ebony,,,55329.0,,3.5,6.0
Mazda,Mazda6 i Grand Touring,2016,83100.0,,–,Automatic,White,White,,Yes,17800.0,,,
Kia,Optima LX,2019,62660.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,16500.0,185.0,2.4,4.0
Land,Rover Range Rover Sport SVR,2018,56006.0,Gasoline,575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,White,,Yes,59000.0,575.0,5.0,8.0
Lexus,RX 450h F SPORT Handling,2021,31365.0,Hybrid,3.5 Liter DOHC,CVT,Beige,Red,,,52998.0,,3.5,
Lincoln,Town Car Base,2004,27600.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,White,,Yes,14900.0,239.0,4.6,8.0
Honda,Civic Si,2012,47245.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,White,Black,,Yes,19600.0,201.0,2.4,4.0
Lexus,RX 450h Base,2017,73948.0,Hybrid,308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,White,Beige,,Yes,31990.0,308.0,3.5,6.0
Ram,1500 Classic Warlock,2019,36757.0,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,Automatic,Diamond Black,Diesel Gray / Black,,Yes,31953.0,,3.6,6.0
Tesla,Model Y Long Range,2023,4786.0,,425.0HP Electric Motor Electric Fuel System,Automatic,White,White,,Yes,48000.0,425.0,,
Audi,RS 3 2.5T,2023,1900.0,Gasoline,401.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Black,,Yes,78900.0,401.0,2.5,5.0
Hyundai,Genesis Coupe 3.8 R-Spec,2014,52060.0,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,15000.0,348.0,3.8,6.0
Porsche,Boxster RS 60 Spyder,2008,58000.0,Gasoline,303.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,41500.0,303.0,3.4,6.0
Ford,F-250 XLT,2010,52246.0,Diesel,6.4L V8 32V DDI OHV Twin Turbo Diesel,Manual,Tan,Medium Stone,,Yes,26095.0,,6.4,8.0
Kia,Sorento EX,2016,64290.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Snow White Pearl,Satin Black,,,16999.0,,2.0,
Nissan,370Z Touring,2009,37500.0,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Manual,Silver,Orange,,Yes,21500.0,332.0,3.7,6.0
Genesis,G70 2.0T,2023,2121.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Red,,Yes,40750.0,252.0,2.0,4.0
Land,Rover Range Rover Sport Supercharged,2013,57000.0,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Beige,,Yes,26000.0,510.0,5.0,8.0
Mercedes-Benz,S-Class S 560 4MATIC,2020,22000.0,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,69500.0,463.0,4.0,8.0
Ford,Bronco Wildtrak Advanced,2023,2000.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,66500.0,315.0,2.7,6.0
Ram,1500 SLT,2018,61802.0,E85 Flex Fuel,305.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,Black,Gray,,Yes,32000.0,305.0,3.6,6.0
Dodge,Challenger R/T,2010,73000.0,,–,Automatic,Black,Black,,Yes,17500.0,,,
Chevrolet,Sonic LT,2013,110000.0,,–,Automatic,Gray,Black,,Yes,7500.0,,,
Jeep,Grand Cherokee Laredo,2013,106700.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,,Yes,13500.0,290.0,3.6,6.0
Audi,RS 5 4.2,2013,75965.0,Gasoline,450.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,35999.0,450.0,4.2,8.0
Jeep,Grand Cherokee L Overland,2022,31804.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Silver Zynith,Global Black,At least 1 accident or damage reported,Yes,48995.0,,3.6,6.0
Mazda,MX-5 Miata Base,1992,125800.0,,–,Manual,Red,Black,,Yes,11500.0,,,
Chrysler,Crossfire Limited,2005,116320.0,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Red,At least 1 accident or damage reported,Yes,6000.0,215.0,3.2,6.0
Audi,S5 4.2 Premium Plus,2011,156875.0,Gasoline,354.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Red,At least 1 accident or damage reported,Yes,9900.0,354.0,4.2,8.0
Tesla,Model X Base,2023,197.0,,670.0HP Electric Motor Electric Fuel System,Automatic,Blue,Black,,Yes,85000.0,670.0,,
Cadillac,CT4 Luxury,2020,35200.0,Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,28500.0,237.0,2.0,4.0
Maserati,Ghibli S Q4,2014,76000.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,19000.0,404.0,3.0,6.0
Jaguar,F-PACE 25t Premium,2019,29000.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,34500.0,247.0,2.0,4.0
Bmw,750 i xDrive,2019,33499.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,44495.0,445.0,4.4,8.0
Acura,TLX V6 Advance,2019,25779.0,Gasoline,3.5L V6 24V GDI SOHC,Automatic,Platinum White Pearl,Ebony,At least 1 accident or damage reported,,30999.0,,3.5,6.0
Gmc,Terrain SLT-1,2015,76296.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,9500.0,182.0,2.4,4.0
Bmw,i3 Base w/Range Extender,2014,29553.0,,170.0HP 0.65L Electric Motor Electric Fuel System,Automatic,Black,Gray,,Yes,12800.0,170.0,0.65,
Nissan,Versa 1.8 S,2011,109902.0,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,,Yes,4500.0,122.0,1.8,4.0
Mercedes-Benz,C-Class C 300 4MATIC,2019,23083.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,33500.0,255.0,2.0,4.0
Toyota,Matrix XRS,2003,143600.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,4199.0,180.0,1.8,4.0
Ram,1500 Limited,2021,22000.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,54800.0,395.0,5.7,8.0
Mercedes-Benz,AMG E 53 Base 4MATIC,2022,13000.0,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Silver,Black,,Yes,81500.0,429.0,3.0,6.0
Audi,A5 2.0T Premium,2018,53000.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,At least 1 accident or damage reported,Yes,28000.0,252.0,2.0,4.0
Lincoln,Navigator Reserve,2019,44741.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Beige,Beige,,Yes,52999.0,450.0,3.5,6.0
Audi,A6 3.2 quattro,2008,202000.0,Gasoline,255.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,At least 1 accident or damage reported,Yes,5700.0,255.0,3.2,6.0
Chevrolet,Silverado 1500 LT Crew Cab,2006,215000.0,Gasoline,345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,6995.0,345.0,6.0,8.0
Mercedes-Benz,S-Class S 560,2019,77138.0,Gasoline,4.0 Liter,Automatic,designo Diamond White,Black,,,49998.0,,4.0,
Volvo,XC90 T6 Momentum,2018,90641.0,Gasoline,2.0L I4 16V GDI DOHC,Automatic,White,Amber,,,25999.0,,2.0,
Toyota,Camry SE,2011,177702.0,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,7700.0,179.0,2.5,4.0
Mercedes-Benz,Metris Base,2018,58350.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,29497.0,208.0,2.0,4.0
Chevrolet,Camaro 2LT,2010,86170.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,17000.0,304.0,3.6,6.0
Mazda,MX-5 Miata Grand Touring,2012,36568.0,Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Blue,Beige,At least 1 accident or damage reported,Yes,20199.0,167.0,2.0,4.0
Ford,Escape SE,2015,54357.0,Gasoline,173.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,16250.0,173.0,1.6,4.0
Mercedes-Benz,S-Class S 63 AMG,2015,20394.0,Gasoline,5.5 Liter,Automatic,Black,Black,At least 1 accident or damage reported,,59598.0,,5.5,
Kia,Niro EX,2023,7578.0,Hybrid,1.6L I4 16V GDI DOHC Hybrid,Automatic,Snow White Pearl,Charcoal,,,31113.0,,1.6,
Porsche,Boxster Base,2010,64800.0,Gasoline,255.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Gray,Gray,At least 1 accident or damage reported,Yes,20900.0,255.0,2.9,6.0
Toyota,4Runner Trail,2016,117780.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,27750.0,270.0,4.0,6.0
Hyundai,Kona EV SEL,2019,33100.0,,201.0HP Electric Motor Electric Fuel System,Automatic,Black,Black,,Yes,18200.0,201.0,,
Land,Rover Range Rover Evoque SE,2016,86202.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,18750.0,240.0,2.0,4.0
Ford,E350 Super Duty XLT,2012,163000.0,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,,Yes,19550.0,255.0,5.4,8.0
Mercedes-Benz,SL-Class SL500 Roadster,2004,35400.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,24900.0,302.0,5.0,8.0
Jeep,Compass Trailhawk,2018,31000.0,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,22000.0,180.0,2.4,4.0
Mercedes-Benz,S-Class S 560 4MATIC,2018,103069.0,Gasoline,4.0 Liter,Automatic,Anthracite Blue Metallic,Silk Beige/Espresso Brown,,,40998.0,,4.0,
Mercedes-Benz,G-Class G 550 4MATIC,2021,22480.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,,Yes,135800.0,416.0,4.0,8.0
Tesla,Model X P90D,2016,91000.0,,691.0HP Electric Motor Electric Fuel System,Automatic,Silver,White,,Yes,39500.0,691.0,,
Lexus,IS-F Base,2010,41500.0,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,44800.0,416.0,5.0,8.0
Bmw,335 i,2010,91545.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,13000.0,300.0,3.0,6.0
Audi,RS 7 4.0T,2022,4100.0,Hybrid,591.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Blue,Black,,Yes,162500.0,591.0,4.0,8.0
Buick,Lucerne CXL,2006,110000.0,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Gold,Beige,,Yes,5000.0,275.0,4.6,8.0
Lincoln,MKX Reserve,2016,88000.0,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,,Yes,18500.0,335.0,2.7,6.0
Nissan,Armada Platinum,2018,42833.0,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Blue,Gray,,Yes,37000.0,390.0,5.6,8.0
Porsche,911 Carrera,2020,23278.0,Gasoline,3.0 Liter,Automatic,Blue,–,,,114998.0,,3.0,
Mercedes-Benz,E-Class 400E,1993,106983.0,,–,Automatic,White,Gray,,Yes,15300.0,,,
Bmw,435 Gran Coupe i,2015,60100.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,24995.0,300.0,3.0,6.0
Jeep,Wagoneer Series III,2022,17381.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Velvet Red Pearlcoat,Global Black,,Yes,69685.0,,5.7,8.0
Cadillac,ATS 2.5L,2013,63172.0,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,12995.0,202.0,2.5,4.0
Ford,Transit Connect XLT,2010,72000.0,Gasoline,136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,10900.0,136.0,2.0,4.0
Kia,EV6 GT-Line,2022,4820.0,,320.0HP Electric Motor Electric Fuel System,Automatic,Red,Black,,Yes,47500.0,320.0,,
Audi,S5 3.0T Premium Plus,2014,67900.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,,25990.0,333.0,3.0,6.0
Toyota,Tundra SR,2018,51000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,38000.0,381.0,5.7,8.0
Jeep,Wrangler Unlimited Freedom Edition,2013,54500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,,Yes,35000.0,285.0,3.6,6.0
Maserati,Quattroporte Base,2006,61840.0,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Beige,,Yes,16500.0,394.0,4.2,8.0
Mercedes-Benz,CLS-Class CLS500,2006,28950.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,,16750.0,302.0,5.0,8.0
